source,target,value,sweep_2,sweep_3,sweep_4
Pollution (NOx),English (teacher-rating),9.455748e-05,Parenting (enforcement),Cognition (vocabulary),Cognition (reading)
Pollution (NOx),Bullies others (teacher-rating),0.0001418523,Parenting (enforcement),Conduct problems,Conduct problems
Pollution (NOx),Conduct problems,0.00035378963,Parenting (enforcement),Conduct problems,Conduct problems
Pollution (NOx),Prosocial behaviour,8.195043e-05,Parenting (enforcement),Conduct problems,Conduct problems
Pollution (NOx),STEM (teacher-rating),0.00010131863,Parenting (enforcement),Hyperactivity/inattention,Cognition (reading)
Pollution (NOx),English (teacher-rating),0.00014871129,Parenting (enforcement),Hyperactivity/inattention,Cognition (reading)
Pollution (NOx),School aptitude (teacher-rating),9.9897115e-05,Parenting (enforcement),Hyperactivity/inattention,Cognition (reading)
Pollution (NOx),Conduct problems,0.0001049317,Parenting (enforcement),Hyperactivity/inattention,Conduct problems
Pollution (NOx),Plays sports,0.00012228024,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),PE (teacher-rating),0.000116815485,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),STEM (teacher-rating),0.00015817568,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),English (teacher-rating),0.00012123768,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Art/music (teacher-rating),8.163318e-05,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),School aptitude (teacher-rating),0.00016501569,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Bullies others (teacher-rating),0.000104404724,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Bullied by others (teacher-rating),0.00014304025,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Feelings (happiness),9.487023e-05,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Feelings (anger),0.00010208185,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Feelings (worrying),0.0001548548,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Feelings (sadness),0.00016835867,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Feelings (fear),0.00018568234,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Emotional dysfunction,9.1397866e-05,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Conduct problems,9.113348e-05,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Hyperactivity/inattention,0.0010673408,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Peer relationship problems,0.00011844946,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Prosocial behaviour,8.361758e-05,Parenting (enforcement),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),PE (teacher-rating),8.597276e-05,Parenting (enforcement),Peer relationship problems,PE (teacher-rating)
Pollution (NOx),Emotional dysfunction,0.000105124534,Parenting (enforcement),Peer relationship problems,Emotional dysfunction
Pollution (NOx),PE (teacher-rating),0.000100163976,Parenting (enforcement),Peer relationship problems,Peer relationship problems
Pollution (NOx),Bullies others (teacher-rating),8.562043e-05,Parenting (enforcement),Peer relationship problems,Peer relationship problems
Pollution (NOx),Bullied by others (teacher-rating),9.504273e-05,Parenting (enforcement),Peer relationship problems,Peer relationship problems
Pollution (NOx),Feelings (laughter),7.996999e-05,Parenting (enforcement),Peer relationship problems,Peer relationship problems
Pollution (NOx),Peer relationship problems,0.00043326023,Parenting (enforcement),Peer relationship problems,Peer relationship problems
Pollution (NOx),Prosocial behaviour,7.860402e-05,Parenting (enforcement),Peer relationship problems,Peer relationship problems
Pollution (NOx),Prosocial behaviour,0.000117576055,Parenting (enforcement),Prosocial behaviour,Prosocial behaviour
Pollution (NOx),Plays sports,8.101654e-05,Harsh parenting,Parenting (activities),Parenting (involvement)
Pollution (NOx),STEM (teacher-rating),8.610418e-05,Harsh parenting,Parenting (activities),Parenting (involvement)
Pollution (NOx),STEM (teacher-rating),8.5081134e-05,Harsh parenting,Parenting (activities),Cognition (reading)
Pollution (NOx),English (teacher-rating),0.00012487858,Harsh parenting,Parenting (activities),Cognition (reading)
Pollution (NOx),School aptitude (teacher-rating),8.388744e-05,Harsh parenting,Parenting (activities),Cognition (reading)
Pollution (NOx),Cognition (working memory),8.717126e-05,Harsh parenting,Cognition (patterns),Cognition (patterns)
Pollution (NOx),Emotional dysfunction,0.0001318745,Harsh parenting,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Plays sports,7.81054e-05,Harsh parenting,Conduct problems,Conduct problems
Pollution (NOx),Bullies others (teacher-rating),0.00015342668,Harsh parenting,Conduct problems,Conduct problems
Pollution (NOx),Conduct problems,0.00038265693,Harsh parenting,Conduct problems,Conduct problems
Pollution (NOx),Hyperactivity/inattention,8.184101e-05,Harsh parenting,Conduct problems,Conduct problems
Pollution (NOx),Prosocial behaviour,8.863714e-05,Harsh parenting,Conduct problems,Conduct problems
Pollution (NOx),Hyperactivity/inattention,8.22547e-05,Harsh parenting,Conduct problems,Hyperactivity/inattention
Pollution (NOx),Feelings (fear),8.3956395e-05,Harsh parenting,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Hyperactivity/inattention,0.0004825989,Harsh parenting,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Prosocial behaviour,0.00018110932,Harsh parenting,Prosocial behaviour,Prosocial behaviour
Pollution (NOx),Emotional dysfunction,8.518094e-05,Parent mental health,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Peer relationship problems,0.00012377289,Parent mental health,Peer relationship problems,Peer relationship problems
Pollution (NOx),Plays sports,9.1744114e-05,School readiness,Cognition (patterns),PE (teacher-rating)
Pollution (NOx),PE (teacher-rating),0.00018762676,School readiness,Cognition (patterns),PE (teacher-rating)
Pollution (NOx),STEM (teacher-rating),0.0001760502,School readiness,Cognition (patterns),Cognition (reading)
Pollution (NOx),English (teacher-rating),0.00025839923,School readiness,Cognition (patterns),Cognition (reading)
Pollution (NOx),Art/music (teacher-rating),0.00010062404,School readiness,Cognition (patterns),Cognition (reading)
Pollution (NOx),School aptitude (teacher-rating),0.0001735802,School readiness,Cognition (patterns),Cognition (reading)
Pollution (NOx),Plays sports,9.540984e-05,School readiness,Cognition (patterns),Cognition (patterns)
Pollution (NOx),Cognition (vocabulary),7.96705e-05,School readiness,Cognition (patterns),Cognition (patterns)
Pollution (NOx),Cognition (working memory),0.0003323977,School readiness,Cognition (patterns),Cognition (patterns)
Pollution (NOx),STEM (teacher-rating),0.00016855734,School readiness,Cognition (patterns),Cognition (patterns)
Pollution (NOx),English (teacher-rating),8.73583e-05,School readiness,Cognition (patterns),Cognition (patterns)
Pollution (NOx),Art/music (teacher-rating),0.00015685045,School readiness,Cognition (patterns),Cognition (patterns)
Pollution (NOx),School aptitude (teacher-rating),8.448269e-05,School readiness,Cognition (patterns),Cognition (patterns)
Pollution (NOx),PE (teacher-rating),9.1353155e-05,School readiness,Cognition (patterns),Cognition (numbers)
Pollution (NOx),Cognition (vocabulary),0.000107202366,School readiness,Cognition (patterns),Cognition (numbers)
Pollution (NOx),Cognition (working memory),0.00015662707,School readiness,Cognition (patterns),Cognition (numbers)
Pollution (NOx),STEM (teacher-rating),0.00019875956,School readiness,Cognition (patterns),Cognition (numbers)
Pollution (NOx),English (teacher-rating),0.00012052637,School readiness,Cognition (patterns),Cognition (numbers)
Pollution (NOx),School aptitude (teacher-rating),0.00011666072,School readiness,Cognition (patterns),Cognition (numbers)
Pollution (NOx),Cognition (vocabulary),8.0291466e-05,School readiness,Cognition (patterns),STEM (teacher-rating)
Pollution (NOx),Cognition (working memory),0.00010508446,School readiness,Cognition (patterns),STEM (teacher-rating)
Pollution (NOx),STEM (teacher-rating),0.0002023844,School readiness,Cognition (patterns),STEM (teacher-rating)
Pollution (NOx),Feelings (laughter),8.2916726e-05,School readiness,Cognition (patterns),STEM (teacher-rating)
Pollution (NOx),English (teacher-rating),0.00013436402,School readiness,Cognition (patterns),English (teacher-rating)
Pollution (NOx),Art/music (teacher-rating),7.625665e-05,School readiness,Cognition (patterns),English (teacher-rating)
Pollution (NOx),School aptitude (teacher-rating),8.970741e-05,School readiness,Cognition (patterns),English (teacher-rating)
Pollution (NOx),Art/music (teacher-rating),8.8733286e-05,School readiness,Cognition (patterns),Art/music (teacher-rating)
Pollution (NOx),Hyperactivity/inattention,0.00017460686,School readiness,Cognition (patterns),Hyperactivity/inattention
Pollution (NOx),STEM (teacher-rating),8.6153406e-05,School readiness,Cognition (similarities),Cognition (numbers)
Pollution (NOx),STEM (teacher-rating),0.0001500648,School readiness,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),English (teacher-rating),0.00022025892,School readiness,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),Art/music (teacher-rating),8.577171e-05,School readiness,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),School aptitude (teacher-rating),0.00014795938,School readiness,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),Cognition (working memory),8.877971e-05,School readiness,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),STEM (teacher-rating),0.000112661335,School readiness,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),STEM (teacher-rating),0.0001292473,School readiness,Cognition (vocabulary),STEM (teacher-rating)
Pollution (NOx),English (teacher-rating),0.00011582125,School readiness,Cognition (vocabulary),English (teacher-rating)
Pollution (NOx),School aptitude (teacher-rating),7.732743e-05,School readiness,Cognition (vocabulary),English (teacher-rating)
Pollution (NOx),Hyperactivity/inattention,0.00016368896,School readiness,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Peer relationship problems,9.740551e-05,School readiness,Peer relationship problems,Peer relationship problems
Pollution (NOx),Prosocial behaviour,0.00010499898,School readiness,Prosocial behaviour,Prosocial behaviour
Pollution (NOx),Plays sports,8.235991e-05,Vocabulary,Cognition (patterns),PE (teacher-rating)
Pollution (NOx),PE (teacher-rating),0.00016843504,Vocabulary,Cognition (patterns),PE (teacher-rating)
Pollution (NOx),STEM (teacher-rating),0.00015804262,Vocabulary,Cognition (patterns),Cognition (reading)
Pollution (NOx),English (teacher-rating),0.00023196843,Vocabulary,Cognition (patterns),Cognition (reading)
Pollution (NOx),Art/music (teacher-rating),9.0331545e-05,Vocabulary,Cognition (patterns),Cognition (reading)
Pollution (NOx),School aptitude (teacher-rating),0.00015582526,Vocabulary,Cognition (patterns),Cognition (reading)
Pollution (NOx),Plays sports,8.5650696e-05,Vocabulary,Cognition (patterns),Cognition (patterns)
Pollution (NOx),Cognition (working memory),0.00029839788,Vocabulary,Cognition (patterns),Cognition (patterns)
Pollution (NOx),STEM (teacher-rating),0.00015131617,Vocabulary,Cognition (patterns),Cognition (patterns)
Pollution (NOx),English (teacher-rating),7.842271e-05,Vocabulary,Cognition (patterns),Cognition (patterns)
Pollution (NOx),Art/music (teacher-rating),0.00014080675,Vocabulary,Cognition (patterns),Cognition (patterns)
Pollution (NOx),PE (teacher-rating),8.200895e-05,Vocabulary,Cognition (patterns),Cognition (numbers)
Pollution (NOx),Cognition (vocabulary),9.623699e-05,Vocabulary,Cognition (patterns),Cognition (numbers)
Pollution (NOx),Cognition (working memory),0.00014060621,Vocabulary,Cognition (patterns),Cognition (numbers)
Pollution (NOx),STEM (teacher-rating),0.00017842911,Vocabulary,Cognition (patterns),Cognition (numbers)
Pollution (NOx),English (teacher-rating),0.00010819813,Vocabulary,Cognition (patterns),Cognition (numbers)
Pollution (NOx),School aptitude (teacher-rating),0.000104727886,Vocabulary,Cognition (patterns),Cognition (numbers)
Pollution (NOx),Cognition (working memory),9.4335715e-05,Vocabulary,Cognition (patterns),STEM (teacher-rating)
Pollution (NOx),STEM (teacher-rating),0.00018168316,Vocabulary,Cognition (patterns),STEM (teacher-rating)
Pollution (NOx),English (teacher-rating),0.000120620374,Vocabulary,Cognition (patterns),English (teacher-rating)
Pollution (NOx),School aptitude (teacher-rating),8.053154e-05,Vocabulary,Cognition (patterns),English (teacher-rating)
Pollution (NOx),Art/music (teacher-rating),7.965705e-05,Vocabulary,Cognition (patterns),Art/music (teacher-rating)
Pollution (NOx),Hyperactivity/inattention,0.0001567469,Vocabulary,Cognition (patterns),Hyperactivity/inattention
Pollution (NOx),STEM (teacher-rating),7.76152e-05,Vocabulary,Cognition (similarities),Cognition (numbers)
Pollution (NOx),Art/music (teacher-rating),9.022432e-05,Vocabulary,Cognition (vocabulary),Digital access
Pollution (NOx),Plays sports,9.001178e-05,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Pollution (NOx),PE (teacher-rating),0.00018408397,Vocabulary,Cognition (vocabulary),PE (teacher-rating)
Pollution (NOx),PE (teacher-rating),0.00015307931,Vocabulary,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),Cognition (vocabulary),0.00017700327,Vocabulary,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),STEM (teacher-rating),0.0005290189,Vocabulary,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),English (teacher-rating),0.0007764721,Vocabulary,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),Art/music (teacher-rating),0.0003023684,Vocabulary,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),School aptitude (teacher-rating),0.0005215967,Vocabulary,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),Feelings (laughter),0.00021123685,Vocabulary,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),Feelings (sadness),0.00010762756,Vocabulary,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),Hyperactivity/inattention,9.210361e-05,Vocabulary,Cognition (vocabulary),Cognition (reading)
Pollution (NOx),Cognition (working memory),0.00010569984,Vocabulary,Cognition (vocabulary),Cognition (patterns)
Pollution (NOx),Plays sports,0.00011085973,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),PE (teacher-rating),0.00018254199,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),Cognition (vocabulary),0.00021421189,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),Cognition (working memory),0.0003129724,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),STEM (teacher-rating),0.0003971616,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),English (teacher-rating),0.00024083594,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),Art/music (teacher-rating),0.00014043992,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),School aptitude (teacher-rating),0.0002331116,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),Feelings (happiness),0.00012388724,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),Feelings (fear),7.9085075e-05,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),Emotional dysfunction,9.430107e-05,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),Hyperactivity/inattention,0.00010087116,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),Peer relationship problems,0.00011288716,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),Prosocial behaviour,8.934238e-05,Vocabulary,Cognition (vocabulary),Cognition (numbers)
Pollution (NOx),Cognition (vocabulary),0.00018076159,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Pollution (NOx),Cognition (working memory),0.0002365785,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Pollution (NOx),STEM (teacher-rating),0.00045563158,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Pollution (NOx),English (teacher-rating),0.00012172027,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Pollution (NOx),School aptitude (teacher-rating),0.00011969752,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Pollution (NOx),Feelings (laughter),0.0001866719,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Pollution (NOx),Feelings (anger),7.9508725e-05,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Pollution (NOx),Emotional dysfunction,0.000110278284,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Pollution (NOx),Hyperactivity/inattention,7.980206e-05,Vocabulary,Cognition (vocabulary),STEM (teacher-rating)
Pollution (NOx),STEM (teacher-rating),0.00013500979,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Pollution (NOx),English (teacher-rating),0.00040830113,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Pollution (NOx),Art/music (teacher-rating),0.00023172628,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Pollution (NOx),School aptitude (teacher-rating),0.00027260004,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Pollution (NOx),Feelings (happiness),8.2796294e-05,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Pollution (NOx),Feelings (worrying),8.228092e-05,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Pollution (NOx),Peer relationship problems,0.00010627982,Vocabulary,Cognition (vocabulary),English (teacher-rating)
Pollution (NOx),Art/music (teacher-rating),0.00014088448,Vocabulary,Cognition (vocabulary),Art/music (teacher-rating)
Pollution (NOx),Emotional dysfunction,0.00026612612,Vocabulary,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Conduct problems,0.00012644552,Vocabulary,Conduct problems,Conduct problems
Pollution (NOx),Hyperactivity/inattention,0.00041772713,Vocabulary,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Emotional dysfunction,8.489747e-05,Vocabulary,Peer relationship problems,Emotional dysfunction
Pollution (NOx),PE (teacher-rating),8.089137e-05,Vocabulary,Peer relationship problems,Peer relationship problems
Pollution (NOx),Bullied by others (teacher-rating),7.67555e-05,Vocabulary,Peer relationship problems,Peer relationship problems
Pollution (NOx),Peer relationship problems,0.00034989638,Vocabulary,Peer relationship problems,Peer relationship problems
Pollution (NOx),Prosocial behaviour,0.00013731373,Vocabulary,Prosocial behaviour,Prosocial behaviour
Pollution (NOx),Emotional dysfunction,8.8537316e-05,Independence),Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Hyperactivity/inattention,0.00018089455,Independence),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Prosocial behaviour,0.00010718205,Independence),Prosocial behaviour,Prosocial behaviour
Pollution (NOx),Cognition (working memory),8.7547865e-05,Self-regulation),Cognition (patterns),Cognition (patterns)
Pollution (NOx),Emotional dysfunction,0.00019221206,Self-regulation),Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Bullies others (teacher-rating),0.00014797747,Self-regulation),Conduct problems,Conduct problems
Pollution (NOx),Conduct problems,0.00036906623,Self-regulation),Conduct problems,Conduct problems
Pollution (NOx),Hyperactivity/inattention,7.893428e-05,Self-regulation),Conduct problems,Conduct problems
Pollution (NOx),Prosocial behaviour,8.548904e-05,Self-regulation),Conduct problems,Conduct problems
Pollution (NOx),Hyperactivity/inattention,7.933329e-05,Self-regulation),Conduct problems,Hyperactivity/inattention
Pollution (NOx),Feelings (fear),7.8635225e-05,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Hyperactivity/inattention,0.0004520117,Self-regulation),Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Peer relationship problems,0.000114755196,Self-regulation),Peer relationship problems,Peer relationship problems
Pollution (NOx),Prosocial behaviour,0.000106028005,Self-regulation),Prosocial behaviour,Prosocial behaviour
Pollution (NOx),Plays sports,0.00020313509,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),PE (teacher-rating),0.00012586216,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Cognition (vocabulary),0.00012650575,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Art/music (teacher-rating),8.566431e-05,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Bullies others (teacher-rating),0.0003201076,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Bullied by others (teacher-rating),0.00019303334,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Feelings (worrying),7.729664e-05,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Emotional dysfunction,0.0013095333,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Conduct problems,0.00013351858,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Peer relationship problems,8.9153764e-05,Emotional dysfunction,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Hyperactivity/inattention,0.000113382936,Emotional dysfunction,Emotional dysfunction,Hyperactivity/inattention
Pollution (NOx),Peer relationship problems,0.00013225665,Emotional dysfunction,Emotional dysfunction,Peer relationship problems
Pollution (NOx),Hyperactivity/inattention,0.00026138983,Emotional dysfunction,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Peer relationship problems,0.00027537293,Emotional dysfunction,Peer relationship problems,Peer relationship problems
Pollution (NOx),Emotional dysfunction,0.00030051963,Conduct problems,Emotional dysfunction,Emotional dysfunction
Pollution (NOx),Art/music (teacher-rating),8.8664754e-05,Conduct problems,Conduct problems,Digital access
Pollution (NOx),STEM (teacher-rating),0.00018953434,Conduct problems,Conduct problems,Cognition (reading)
Pollution (NOx),English (teacher-rating),0.00027819068,Conduct problems,Conduct problems,Cognition (reading)
Pollution (NOx),Art/music (teacher-rating),0.0001083311,Conduct problems,Conduct problems,Cognition (reading)
Pollution (NOx),School aptitude (teacher-rating),0.00018687516,Conduct problems,Conduct problems,Cognition (reading)
Pollution (NOx),STEM (teacher-rating),9.3555354e-05,Conduct problems,Conduct problems,STEM (teacher-rating)
Pollution (NOx),Emotional dysfunction,0.00028854143,Conduct problems,Conduct problems,Emotional dysfunction
Pollution (NOx),Plays sports,0.00039647514,Conduct problems,Conduct problems,Conduct problems
Pollution (NOx),PE (teacher-rating),0.00027649614,Conduct problems,Conduct problems,Conduct problems
Pollution (NOx),STEM (teacher-rating),0.00016489056,Conduct problems,Conduct problems,Conduct problems
Pollution (NOx),School aptitude (teacher-rating),0.00013659803,Conduct problems,Conduct problems,Conduct problems
Pollution (NOx),Bullies others (teacher-rating),0.0007788177,Conduct problems,Conduct problems,Conduct problems
Pollution (NOx),Bullied by others (teacher-rating),0.00034465033,Conduct problems,Conduct problems,Conduct problems
Pollution (NOx),Feelings (anger),0.00035729847,Conduct problems,Conduct problems,Conduct problems
Pollution (NOx),Emotional dysfunction,0.0002012328,Conduct problems,Conduct problems,Conduct problems
Pollution (NOx),Conduct problems,0.0019424261,Conduct problems,Conduct problems,Conduct problems
Pollution (NOx),Hyperactivity/inattention,0.00041543768,Conduct problems,Conduct problems,Conduct problems
Pollution (NOx),Peer relationship problems,0.00028725117,Conduct problems,Conduct problems,Conduct problems
Pollution (NOx),Prosocial behaviour,0.0004499359,Conduct problems,Conduct problems,Conduct problems
Pollution (NOx),Hyperactivity/inattention,0.0004175376,Conduct problems,Conduct problems,Hyperactivity/inattention
Pollution (NOx),Peer relationship problems,0.00026884465,Conduct problems,Conduct problems,Peer relationship problems
Pollution (NOx),Prosocial behaviour,0.0003228639,Conduct problems,Conduct problems,Prosocial behaviour
Pollution (NOx),Hyperactivity/inattention,0.00033804114,Conduct problems,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Peer relationship problems,7.897971e-05,Conduct problems,Peer relationship problems,Peer relationship problems
Pollution (NOx),Prosocial behaviour,0.00029602647,Conduct problems,Prosocial behaviour,Prosocial behaviour
Pollution (NOx),Bullies others (teacher-rating),9.916226e-05,Hyperactivity/inattention,Conduct problems,Conduct problems
Pollution (NOx),Conduct problems,0.00024731766,Hyperactivity/inattention,Conduct problems,Conduct problems
Pollution (NOx),PE (teacher-rating),0.0001248555,Hyperactivity/inattention,Hyperactivity/inattention,PE (teacher-rating)
Pollution (NOx),STEM (teacher-rating),0.00019644389,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Pollution (NOx),English (teacher-rating),0.00028833223,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Pollution (NOx),Art/music (teacher-rating),0.000112280344,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Pollution (NOx),School aptitude (teacher-rating),0.00019368775,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Pollution (NOx),Feelings (laughter),7.8439894e-05,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (reading)
Pollution (NOx),STEM (teacher-rating),7.643626e-05,Hyperactivity/inattention,Hyperactivity/inattention,Cognition (numbers)
Pollution (NOx),STEM (teacher-rating),0.00013366356,Hyperactivity/inattention,Hyperactivity/inattention,STEM (teacher-rating)
Pollution (NOx),English (teacher-rating),0.000141546,Hyperactivity/inattention,Hyperactivity/inattention,English (teacher-rating)
Pollution (NOx),Art/music (teacher-rating),8.0332684e-05,Hyperactivity/inattention,Hyperactivity/inattention,English (teacher-rating)
Pollution (NOx),School aptitude (teacher-rating),9.4502415e-05,Hyperactivity/inattention,Hyperactivity/inattention,English (teacher-rating)
Pollution (NOx),Bullies others (teacher-rating),8.157315e-05,Hyperactivity/inattention,Hyperactivity/inattention,Conduct problems
Pollution (NOx),Conduct problems,0.00020344916,Hyperactivity/inattention,Hyperactivity/inattention,Conduct problems
Pollution (NOx),Plays sports,0.00023708577,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),PE (teacher-rating),0.00022649032,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Cognition (vocabulary),7.9810205e-05,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Cognition (working memory),8.391984e-05,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),STEM (teacher-rating),0.00030668246,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),English (teacher-rating),0.00023506438,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Art/music (teacher-rating),0.0001582763,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),School aptitude (teacher-rating),0.00031994435,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Bullies others (teacher-rating),0.00020242744,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Bullied by others (teacher-rating),0.00027733677,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Feelings (happiness),0.00018394126,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Feelings (anger),0.00019792368,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Feelings (worrying),0.0003002437,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Feelings (sadness),0.00032642597,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Feelings (fear),0.00036001435,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Emotional dysfunction,0.0001772088,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
Pollution (NOx),Conduct problems,0.00017669618,Hyperactivity/inattention,Hyperactivity/inattention,Hyperactivity/inattention
